Year,Manufacturer,Division,Model,Index (Model Type Index),Displacement,Cylinders,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Drive Sys,Drive Desc,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),$ You Spend over 5 years ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted
2019,Volkswagen Group of,Audi,A5 Cabriolet quattro,23,2.0,4,Auto(AM-S7),23,34,27,30.3882,46.1393,35.9038,23.4534,33.5185,27.1178,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,3,Subcompact Cars,,,,,,,,,,,,36.2,6,6,,5,1250,379,266,328
2019,Volkswagen Group of,Audi,A5 quattro,21,2.0,4,Auto(AM-S7),23,34,27,30.3882,46.1393,35.9038,23.4534,33.5185,27.1178,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,3,Subcompact Cars,,,,,,,,,,,,36.2,6,6,,5,1250,379,266,328
2019,Volkswagen Group of,Audi,A4 quattro,20,2.0,4,Auto(AM-S7),23,34,27,30.3882,46.1393,35.9038,23.4534,33.5185,27.1178,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.2,6,6,,5,1250,379,266,328
2019,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,36,2.0,4,Auto(AM7),24,32,27,30.6,46.3,36.1101,23.808,32.1028,26.9404,,TC,Turbocharged,AM,Automated Manual,7,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.4,6,6,6,5,1250,372,276,328
2019,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,212,2.0,4,Auto(AM7),24,32,27,30.6,46.3,36.1101,23.808,32.1028,26.9404,,TC,Turbocharged,AM,Automated Manual,7,P,Part-time 4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.4,6,6,,5,1250,372,276,328
2019,Volkswagen Group of,Audi,A5 Sportback quattro,22,2.0,4,Auto(AM-S7),23,34,27,30.3882,46.1393,35.9038,23.4534,33.5185,27.1178,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,36.2,6,6,,5,1250,379,266,328
2019,MAZDA,MAZDA,Mazda3 5-Door 4WD,310,2.5,4,Auto(S6),24,32,27,32,45.9,37.0488,24,31.8536,27,,NA,Naturally Aspirated,SA,Semi-Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,5,Midsize Cars,,,,,,,,,,,,37.3,6,6,,7,,369,278,328
2019,MAZDA,MAZDA,MAZDA6,601,2.5,4,Manual(M6),24,33,27,31,48.6,37.0354,24.0885,33,27,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,5,Midsize Cars,,,,,,,,,,,,37.3,6,6,,7,,367,268,328
2019,Volvo,"Volvo Cars of North America, LLC",S90 FWD,117,2.0,4,Auto(S8),23,35,27,30.5,52.3,37.5418,23,35,27,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1650,2,2,5,Midsize Cars,,,,,,,,,,,,37.5,6,6,,5,1250,385,253,328
2019,Volvo,"Volvo Cars of North America, LLC",V90 FWD,104,2.0,4,Auto(S8),23,35,27,30.5,52.3,37.5418,23,35,27,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1650,2,2,8,Midsize Station Wagons,,,,,,,,,,,,37.5,6,6,,5,1250,385,253,328
2019,FCA US LLC,Jeep,Renegade 4x2,409,1.3,4,Auto(A9),24,32,27,30.8499,45.7495,36.1475,23.9833,31.7549,26.9515,,TC,Turbocharged,A,Automatic,9,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,30,Small SUV 2WD,,,,,,,,,,,,,6,6,,6,,369,278,328
2019,Honda,Honda,CR-V AWD,37,2.4,4,Auto(AV),25,31,27,31.7199,43.843,36.2277,24.5916,30.5653,26.9629,,NA,Naturally Aspirated,CVT,Continuously Variable,1,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,31,Small SUV 4WD,,,,,,,,,,,,,6,6,,5,,359,289,328
2019,General Motors,Buick,ENCORE,301,1.4,4,Auto(S6),25,30,27,32.2,45.2,36.987,24.9259,30.0071,26.9819,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,30,Small SUV 2WD,,,,,,,,,,,,37.2,6,6,,5,,356,295,329
2019,Mercedes-Benz,Mercedes-Benz,SLC 300,232,2.0,4,Auto(A9),23,32,27,30.1,46.7,35.8315,23.4563,32.3515,26.7683,,TC,Turbocharged,A,Automatic,9,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),1650,2,2,1,Two Seaters,,,,,,,,,,,,36.1,6,6,,3,1250,376,273,330
2019,Honda,Acura,TLX FWD,8,2.4,4,Auto(AM-S8),23,33,27,30.0499,47.9998,36.1299,23.421,33.1567,26.9868,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.4,6,6,,3,1250,380,268,330
2019,Nissan,INFINITI,QX30,171,2.0,4,Auto(AM7),24,33,27,31.3337,47.9631,37.1261,24.322,33.134,27,,TC,Turbocharged,AM,Automated Manual,7,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1650,2,2,4,Compact Cars,,,,,,,,,,,,37.4,6,6,,3,1250,366,269,330
2019,Mercedes-Benz,Mercedes-Benz,C 300,113,2.0,4,Auto(A9),23,34,27,29.2,49.5,35.8082,22.8204,34.0802,26.8058,,TC,Turbocharged,A,Automatic,9,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.1,6,6,,6,1250,387,260,330
2019,FCA US LLC,ALFA ROMEO,Giulia,405,2.0,4,Auto(A8),24,33,27,30.2997,47.1487,36.1059,23.5969,32.63,26.9548,,TC,Turbocharged,A,Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,36.4,6,6,,3,1250,377,273,330
2019,Nissan,NISSAN,SENTRA NISMO,129,1.6,4,Auto(AV-S7),25,30,27,34.4,46.4,38.9307,25,30,27,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,39.2,6,6,,3,1250,356,297,330
2019,Nissan,NISSAN,SENTRA NISMO,127,1.6,4,Manual(M6),25,31,27,33.7,46.4,38.4338,25,31,27,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,38.7,6,6,,3,1250,356,287,330
2019,Honda,Honda,ACCORD,46,2.0,4,Auto(A10),23,34,27,29.4,50.2,36.1381,22.962,34,27.0324,,TC,Turbocharged,A,Automatic,10,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,6,Large Cars,,,,,,,,,,,,36.4,6,6,,7,,387,261,330
2019,Nissan,NISSAN,Rogue Sport AWD,203,2.0,4,Auto(AV-S7),24,30,27,33.5769,44.4243,37.7218,24,30,27,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,7,Small Station Wagons,,,,,,,,,,,,38,6,6,,5,,371,297,330
2019,Honda,Acura,MDX AWD,33,3.0,6,Auto(AM-S7),26,27,27,34.4723,38.575,36.2051,26.4942,27.2116,26.8123,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,31,Small SUV 4WD,Battery(s),1,Lithium Ion,259,4.25,51,On-Board,Electrical Regen Brake,,Both,N,36.4,6,6,,3,1250,333,325,330
2019,General Motors,Buick,ENCORE AWD,551,1.4,4,Auto(S6),25,30,27,32.1496,42.5989,36.1387,24.8908,29.7804,26.8766,,TC,Turbocharged,SA,Semi-Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,31,Small SUV 4WD,,,,,,,,,,,,,6,6,,3,,356,298,330
2019,BMW,BMW,230i xDrive Convertible,206,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,3,Subcompact Cars,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,BMW,BMW,430i xDrive Coupe,402,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,BMW,BMW,430i xDrive Gran Coupe,409,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,4,Compact Cars,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,BMW,BMW,530i xDrive,532,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,Subaru,Subaru,IMPREZA 4-Door,3,2.0,4,Manual(M5),24,32,27,30.5,45.4,35.785,23.7377,31.5415,26.7117,,NA,Naturally Aspirated,M,Manual,5,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,5,Midsize Cars,,,,,,,,,,,,35.8,6,6,,6,,373,281,331
2019,BMW,BMW,330i xDrive Gran Turismo,326,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,6,Large Cars,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,BMW,BMW,330i xDrive Sports Wagon,323,2.0,4,Auto(S8),23,33,27,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,7,Small Station Wagons,,,,,,,,,,,,36.1,6,6,,7,1250,381,270,331
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,222,2.0,4,Auto(AV-S6),24,30,27,31.3406,42.9847,35.6914,24.3268,30.0243,26.5981,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,30,Small SUV 2WD,,,,,,,,,,,,35.9,6,6,,5,,362,293,331
2019,Volvo,"Volvo Cars of North America, LLC",XC40 FWD,126,2.0,4,Auto(S8),23,33,27,29.8,47.2,35.7267,23.2447,32.6618,26.7102,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,30,Small SUV 2WD,,,,,,,,,,,,35.7,6,6,,5,,380,270,331
2019,BMW,Mini,COOPER S CLUBMAN,50,2.0,4,Auto(S8),23,32,27,29.9291,46.3257,35.5991,23.3358,32.1188,26.6103,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,35.8,6,6,,7,1250,379,275,332
2019,BMW,Mini,COOPER S COUNTRYMAN,60,2.0,4,Auto(S8),23,32,27,29.9291,46.3257,35.5991,23.3358,32.1188,26.6103,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,35.8,6,6,,7,1250,379,275,332
2019,BMW,BMW,230i Convertible,204,2.0,4,Auto(S8),23,33,27,29.8191,47.3549,35.7817,23.2582,32.7577,26.7488,,TC,Turbocharged,SA,Semi-Automatic,8,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),1650,2,2,3,Subcompact Cars,,,,,,,,,,,,36,6,6,,7,1250,383,272,333
2019,Jaguar Land Rover L,Jaguar,XF AWD,264,2.0,4,Auto(S8),23,33,27,29.8,47,35.675,23.2447,32.5377,26.6728,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1650,2,2,5,Midsize Cars,,,,,,,,,,,,35.9,6,6,,7,1250,382,273,333
2019,Mercedes-Benz,Mercedes-Benz,CLS 450,350,3.0,6,Auto(A9),24,31,26,30.7,43.9,35.504,23.8782,30.6012,26.4979,,TC,Turbocharged,A,Automatic,9,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),1750,2,2,4,Compact Cars,Battery(s),1,Lithium Ion,48,20,80,On-Board,Electrical Regen Brake,,Both,N,35.7,5,5,,6,1750,370,289,334
2019,Kia,KIA MOTORS CORPORATION,Soul,9,2.0,4,Auto(S6),25,30,27,31.6763,43.1746,35.9894,24.5612,30.1442,26.7944,,NA,Naturally Aspirated,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,7,Small Station Wagons,,,,,,,,,,,,36.1,6,6,,5,,364,297,334
2019,General Motors,Chevrolet,EQUINOX AWD,504,1.5,4,Auto(A6),25,30,27,32.5695,43.2531,36.6423,25.1824,30.1937,27.215,,TC,Turbocharged,A,Automatic,6,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1400,2,2,31,Small SUV 4WD,,,,,,,,,,,,,6,6,,5,,363,299,334
2019,MAZDA,MAZDA,MAZDA6,604,2.5,4,Auto(S6),23,31,26,30.1,44.9,35.3423,23.4563,31.2288,26.4147,,TC,Turbocharged,SA,Semi-Automatic,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,5,Midsize Cars,,,,,,,,,,,,35.6,5,5,,3,250,377,283,335
2019,Kia,KIA MOTORS CORPORATION,Soul,7,1.6,4,Manual(M6),24,30,27,31.4,43,35.7385,24.3683,30.034,26.6288,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1400,2,2,7,Small Station Wagons,,,,,,,,,,,,36,6,6,,3,,367,296,335
2019,Subaru,Subaru,IMPREZA 5-Door,4,2.0,4,Manual(M5),24,31,26,30.3,44.4,35.352,23.5971,30.9153,26.4104,,NA,Naturally Aspirated,M,Manual,5,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,7,Small Station Wagons,,,,,,,,,,,,35.4,5,5,,6,250,375,286,335
2019,MAZDA,MAZDA,CX-5 4WD,505,2.5,4,Auto(S6),24,30,26,30.768,42.5873,35.159,23.9259,29.7731,26.2453,,NA,Naturally Aspirated,SA,Semi-Automatic,6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,,,,,,,,,,,,,5,5,,7,250,367,296,335
2019,Honda,Acura,TLX FWD A-SPEC,9,2.4,4,Auto(AM-S8),23,32,26,29.5499,45.9495,35.2039,23.068,31.8845,26.3463,,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,4,Compact Cars,,,,,,,,,,,,35.4,5,5,,3,1750,384,278,336
2019,BMW,BMW,X1 sDrive28i,152,2.0,4,Auto(S8),23,32,26,29.2945,46.3998,35.1208,22.8873,32.1649,26.3011,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,6,Large Cars,,,,,,,,,,,,35.4,5,5,,7,1750,386,275,336
2019,General Motors,Cadillac,XT4 FWD,270,2.0,4,Auto(S9),24,30,26,30.9,43.4,35.5013,24.0184,30.2863,26.4849,,TC,Turbocharged,SA,Semi-Automatic,9,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1750,2,2,30,Small SUV 2WD,,,,,,,,,,,,35.7,5,5,,6,1750,370,294,336
2019,Nissan,INFINITI,QX50,990,2.0,4,Auto(AV-S8),24,31,27,30.6,44.4,35.5758,23.808,30.9153,26.5552,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1650,2,2,30,Small SUV 2WD,,,,,,,,,,,,,6,6,,5,1250,374,289,336
2019,Subaru,Subaru,IMPREZA 4-Door SPORT,29,2.0,4,Manual(M5),23,31,26,30,44.2,35.0701,23.3858,30.7898,26.2235,,NA,Naturally Aspirated,M,Manual,5,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,5,Midsize Cars,,,,,,,,,,,,35.1,5,5,,6,250,379,287,337
2019,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,505,2.0,4,Auto(AM7),23,31,26,30,44.2,35.0701,23.3858,30.7898,26.2235,,TC,Turbocharged,AM,Automated Manual,7,P,Part-time 4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1750,2,2,31,Small SUV 4WD,,,,,,,,,,,,35.3,5,5,,5,1750,377,287,337
2019,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,35,2.0,4,Auto(AM7),23,31,26,30,44.2,35.0701,23.3858,30.7898,26.2235,,TC,Turbocharged,AM,Automated Manual,7,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1750,2,2,31,Small SUV 4WD,,,,,,,,,,,,35.3,5,5,5,5,1750,377,287,337
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 4WD,233,1.5,4,Auto(AV-S8),25,28,26,32.3606,40.9189,35.7228,25.0375,27.6604,26.1535,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,,,,,,,,,,,,35.9,5,5,,5,250,353,318,337
2019,BMW,Mini,COOPER S CONVERTIBLE,59,2.0,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,2,Minicompact Cars,,,,,,,,,,,,35.3,5,5,,7,1750,389,275,338
2019,BMW,Mini,COOPER S HARDTOP 2 DOOR,55,2.0,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,,,,,,,,,,,,35.3,5,5,,7,1750,389,275,338
2019,BMW,Mini,COOPER S HARDTOP 4 DOOR,57,2.0,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,,,,,,,,,,,,35.3,5,5,,7,1750,389,275,338
2019,BMW,Mini,JOHN COOPER WORKS HARDTOP,85,2.0,4,Manual(M6),23,32,26,29.2163,46.451,35.072,22.8319,32.1967,26.2704,,TC,Turbocharged,M,Manual,6,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,3,Subcompact Cars,,,,,,,,,,,,35.3,5,5,,3,1750,389,275,338
2019,Toyota,TOYOTA,CAMRY,28,3.5,6,Auto(S8),22,33,26,28.6,47.8,34.9101,22.3944,33.0332,26.1901,,NA,Naturally Aspirated,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,5,Midsize Cars,,,,,,,,,,,,35.3,5,5,,5,250,395,268,338
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,230,1.5,4,Auto(AV-S8),25,28,26,33.0773,42.2961,36.6744,25,27.9039,26,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,30,Small SUV 2WD,,,,,,,,,,,,36.9,5,5,,5,250,353,314,338
2019,FCA US LLC,Jeep,Compass 4X2,6,2.4,4,Manual(M6),23,32,26,29,46.5,34.9126,22.6786,32.2272,26.1675,,NA,Naturally Aspirated,M,Manual,6,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,30,Small SUV 2WD,,,,,,,,,,,,,5,5,,3,250,391,276,339
2019,General Motors,GMC,TERRAIN AWD,505,1.5,4,Auto(A9),24,28,26,31.0228,40.3254,34.6163,24.4382,28.1937,25.9965,,TC,Turbocharged,A,Automatic,9,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,,,,,,,,,,,,,5,5,,5,250,362,310,339
2019,Volkswagen Group of,Audi,TT Roadster quattro,51,2.0,4,Auto(AM-S7),23,31,26,28.3069,42.4085,33.2879,22.9796,30.9611,25.9952,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,1,Two Seaters,,,,,,,,,,,,33.5,5,5,,7,250,384,285,340
2019,Volkswagen Group of,Audi,TT Coupe quattro,50,2.0,4,Auto(AM-S7),23,31,26,28.3069,42.4085,33.2879,22.9796,30.9611,25.9952,,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,3,Subcompact Cars,,,,,,,,,,,,33.5,5,5,,7,250,384,285,340
2019,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,106,2.0,4,Auto(A9),22,33,26,28.5,47.1,34.6592,22.3233,32.5998,26.0134,,TC,Turbocharged,A,Automatic,9,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1750,2,2,4,Compact Cars,,,,,,,,,,,,34.9,5,5,,6,1750,396,272,340
2019,Nissan,INFINITI,QX50 AWD,991,2.0,4,Auto(AV-S8),24,30,26,30.2532,43.4477,35.042,23.5641,30.3164,26.189,,TC,Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1750,2,2,31,Small SUV 4WD,,,,,,,,,,,,,5,5,,5,1750,378,294,340
2019,Volvo,"Volvo Cars of North America, LLC",XC40 AWD,125,2.0,4,Auto(S8),23,31,26,29.3,45.1,34.7836,22.8912,31.354,26.056,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1750,2,2,31,Small SUV 4WD,,,,,,,,,,,,34.8,5,5,,5,1750,387,282,340
2019,BMW,BMW,X2 sDrive28i,252,2.0,4,Auto(S8),23,32,26,28.9,45.6,34.6026,22.6076,31.6665,25.9479,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1750,2,2,5,Midsize Cars,,,,,,,,,,,,34.8,5,5,,7,1750,391,280,341
2019,BMW,Mini,COOPER CLUBMAN ALL4,40,1.5,3,Auto(S8),23,31,26,29.5784,44.1889,34.7485,23.0882,30.7828,26.0144,,TC,Turbocharged,SA,Semi-Automatic,8,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,5,Midsize Cars,,,,,,,,,,,,34.9,5,5,,3,1750,385,288,341
2019,Toyota,TOYOTA,AVALON XLE,36,3.5,6,Auto(S8),22,32,26,28.4,46.9,34.5291,22.2521,32.4757,25.9247,,NA,Naturally Aspirated,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,5,Midsize Cars,,,,,,,,,,,,34.9,5,5,,5,250,397,272,341
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,212,2.4,4,Auto(AV-S6),24,29,26,30.6677,41.2713,34.6769,23.8555,28.938,25.9027,,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,,,,,,,,,,,,34.9,5,5,,5,250,371,305,341
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,44,2.0,4,Auto(S8),23,32,26,29,45.5,34.6553,22.6786,31.604,25.9803,,TC,Turbocharged,SA,Semi-Automatic,8,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1450,2,2,6,Large Cars,,,,,,,,,,,,34.9,5,5,,5,250,391,281,342
